6.735678391959798716e+01,7.843588535355440399e+03
6.805527638190955031e+01,7.694262027766264509e+03
6.875376884422111345e+01,9.664278131320457760e+03
6.945226130653266239e+01,7.402472467673764186e+03
7.015075376884422553e+01,4.592065542395063858e+03
7.084924623115577447e+01,5.146603679428011674e+03
7.154773869346733761e+01,4.534751722940155560e+03
7.224623115577890076e+01,4.503117770285822189e+03
7.294472361809044969e+01,4.469628355832258421e+03
7.364321608040201284e+01,4.434378602984345889e+03
7.434170854271357598e+01,4.397461975253286255e+03
7.504020100502512491e+01,4.358970126205308588e+03
7.573869346733668806e+01,4.318992773412913266e+03
7.643718592964825120e+01,4.277617593699591453e+03
7.713567839195980014e+01,4.234930137240670774e+03
7.783417085427136328e+01,4.191013758333944679e+03
7.853266331658291222e+01,4.145949560884473613e+03
7.923115577889447536e+01,4.099816356857138089e+03
7.992964824120603851e+01,4.052690636141072446e+03
8.062814070351758744e+01,4.004646546440917518e+03
8.132663316582915058e+01,3.955755881963904812e+03
8.202512562814069952e+01,3.906088079809333522e+03
8.272361809045226266e+01,3.855710223089955434e+03
8.342211055276382581e+01,3.804687049924250459e+03
8.412060301507537474e+01,3.753080967535644049e+03
8.481909547738693789e+01,3.700952070781702787e+03
8.551758793969850103e+01,3.648358164512271742e+03
8.621608040201004997e+01,3.595354789224139040e+03
8.691457286432161311e+01,3.541995249539294036e+03
8.761306532663317626e+01,3.488330645087917674e+03
8.831155778894472519e+01,3.434409903423528249e+03
8.901005025125628833e+01,3.380279814640575296e+03
8.970854271356783727e+01,3.325985067400717071e+03
9.040703517587940041e+01,3.271568286107718905e+03
9.110552763819096356e+01,3.217070068999810246e+03
9.180402010050251249e+01,3.162529026953920948e+03
9.250251256281407564e+01,3.107981822819717308e+03
9.320100502512562457e+01,3.053463211121597851e+03
9.389949748743718771e+01,2.999006077984943204e+03
9.459798994974875086e+01,2.944641481159583236e+03
9.529648241206029979e+01,2.890398690027593602e+03
9.599497487437186294e+01,2.836305225495715149e+03
9.669346733668342608e+01,2.782386899684435321e+03
9.739195979899497502e+01,2.728667855335997501e+03
9.809045226130653816e+01,2.675170604873241700e+03
9.878894472361810131e+01,2.621916069049175348e+03
9.948743718592965024e+01,2.568923615135624914e+03
1.001859296482412134e+02,2.516211094604724167e+03
1.008844221105527623e+02,2.463794880264807034e+03
1.015829145728643255e+02,2.411689902816518952e+03
1.022814070351758886e+02,2.359909686800597683e+03
1.029798994974874375e+02,2.308466385913205158e+03
1.036783919597990007e+02,2.257370817668616382e+03
1.043768844221105496e+02,2.206632497393048197e+03
1.050753768844221128e+02,2.156259671536373389e+03
1.057738693467336759e+02,2.106259350291827104e+03
1.064723618090452248e+02,2.056637339516370957e+03
1.071708542713567880e+02,2.007398271946672821e+03
1.078693467336683511e+02,1.958545637708202548e+03
1.085678391959799001e+02,1.910081814116754231e+03
1.092663316582914632e+02,1.862008094773300854e+03
1.099648241206030264e+02,1.814324717955149936e+03
1.106633165829145753e+02,1.767030894307249582e+03
1.113618090452261384e+02,1.720124833839285657e+03
1.120603015075376874e+02,1.673603772234929011e+03
1.127587939698492505e+02,1.627463996480872083e+03
1.134572864321608137e+02,1.581700869824112715e+03
1.141557788944723626e+02,1.536308856066566022e+03
1.148542713567839257e+02,1.491281543207074037e+03
1.155527638190954747e+02,1.446611666441112448e+03
1.162512562814070378e+02,1.402291130529403063e+03
1.169497487437186010e+02,1.358311031546590357e+03
1.176482412060301499e+02,1.314661678022006299e+03
1.183467336683417130e+02,1.271332611484454446e+03
1.190452261306532762e+02,1.228312626423384245e+03
1.197437185929648251e+02,1.185589789678889247e+03
1.204422110552763883e+02,1.143151459273334467e+03
1.211407035175879514e+02,1.100984302697093199e+03
1.218391959798995003e+02,1.059074314661399967e+03
1.225376884422110635e+02,1.017406834331030041e+03
1.232361809045226124e+02,9.759665620495090934e+02
1.239346733668341756e+02,9.347375755698149078e+02
1.246331658291457387e+02,8.937033458029425219e+02
1.253316582914572876e+02,8.528467520971629483e+02
1.260301507537688508e+02,8.121500970602742200e+02
1.267286432160803997e+02,7.715951209372547055e+02
1.274271356783919629e+02,7.311630155553649502e+02
1.281256281407035260e+02,6.908344378488278608e+02
1.288241206030150749e+02,6.505895229748414295e+02
1.295226130653266523e+02,6.104078970325032287e+02
1.302211055276382012e+02,5.702686893961830492e+02
1.309195979899497502e+02,5.301505446744208712e+02
1.316180904522612991e+02,4.900316343054732897e+02
1.323165829145728765e+02,4.498896678001863734e+02
1.330150753768844254e+02,4.097019036428172853e+02
1.337135678391959743e+02,3.694451598600521152e+02
1.344120603015075517e+02,3.290958242683526578e+02
1.351105527638191006e+02,2.886298644094807742e+02
1.358090452261306496e+02,2.480228371837788757e+02
1.365075376884422269e+02,2.072498981906216784e+02
1.372060301507537758e+02,1.662858107851582758e+02
1.379045226130653248e+02,1.251049548602542814e+02
1.386030150753769021e+02,8.368133536231331959e+01
1.393015075376884511e+02,4.198859054942180791e+01
1.400000000000000000e+02,0.000000000000000000e+00
